RatingID,Symbol,AgencyID,Date,Rating
1372,TEVA,3,3/23/2016,BBB
1373,TEVA,2,1/23/2013,A
1374,IO,3,10/14/2016,CCC
1375,IO,3,3/1/2016,CC
1376,IO,4,12/4/2013,CCC
1377,IO,3,5/1/2013,B
1378,IO,3,11/24/2014,B
1379,KRO,3,2/11/2014,B
1380,KRO,3,8/12/2015,B
1381,KRO,3,2/24/2015,B
1382,EXPE,3,12/22/2011,BBB
1383,EXPE,3,4/7/2011,BBB
1384,BERY,4,5/5/2014,CCC
1385,ADT,2,2/17/2016,BB
1386,BMRN,1,1/6/2015,CCC
1387,BMRN,1,9/10/2015,CCC
1388,TXN,1,1/28/2015,AA
1389,TXN,1,7/24/2013,A
1390,TXN,1,10/28/2015,AA
1391,CTB,1,7/2/2014,BB
1392,CTB,1,9/28/2015,BBB
1393,SUN,3,11/16/2015,BB
1394,SR,1,6/23/2014,A
1395,SR,1,12/18/2015,A
1396,SR,1,5/28/2015,A
1397,SPXC,2,6/15/2012,BB
1398,SPXC,1,8/14/2013,BBB
1399,SPXC,2,9/30/2015,BBB
1400,SPXC,1,1/21/2015,BBB
1401,TER,1,11/12/2013,A
1402,AWR,1,6/3/2015,AA
1403,AWR,1,9/1/2015,AA
1404,PRAH,3,9/19/2014,CCC
1405,PRAH,3,9/30/2015,B
1406,CZR,1,4/1/2014,CCC
1407,CZR,1,9/11/2015,C
1408,CZR,1,11/14/2014,CC
1409,CZR,4,4/5/2013,CCC
1410,YUM,3,10/20/2015,BBB
1411,YUM,4,6/15/2012,BBB
1412,JBHT,1,4/17/2014,AA
1413,JBHT,1,4/16/2015,AA
1414,JBHT,1,10/16/2015,AA
1415,HEP,3,7/12/2016,BB
1416,CCI,2,10/3/2012,BB
1417,CCI,3,8/28/2013,B
1418,CCI,2,1/11/2016,BBB
1419,CCI,1,4/30/2015,BBB
1420,ALB,1,9/15/2015,BB
1421,ALB,1,1/29/2015,BB
1422,WBA,1,8/15/2013,AA
1423,WBA,1,4/13/2015,A
1424,WBA,1,6/26/2013,A
1425,WBA,1,10/27/2015,BBB
1426,VMI,3,8/28/2015,BBB
1427,VMI,3,8/8/2016,BBB
1428,VMI,3,5/30/2012,BBB
1429,VMI,3,5/2/2013,BBB
1430,VMI,3,9/17/2014,BBB
1431,FCAU,4,5/10/2016,B
1432,FCAU,2,4/10/2015,BB
1433,UNIT,4,12/12/2016,CCC
1434,MMM,1,1/28/2015,AA
1435,MMM,1,10/27/2015,AA
1436,MMM,1,8/16/2013,AA
1437,MMM,4,6/15/2012,AA
1438,KGC,4,3/16/2015,BB
1439,KGC,3,2/18/2016,BB
1440,KGC,2,3/3/2014,BBB
1441,LPX,3,9/7/2016,BB
1442,LPX,4,6/15/2012,B
1443,HRL,1,3/21/2014,AA
1444,HRL,4,6/15/2012,A
1445,HRL,1,6/9/2015,AA
1446,HRL,1,9/24/2015,AA
1447,HRL,1,6/18/2013,A
1448,HFC,1,4/1/2015,BBB
1449,HFC,1,8/28/2015,BBB
1450,HFC,1,6/11/2014,A
1451,HFC,4,6/15/2012,BB
1452,HFC,1,6/13/2013,BBB
1453,HFC,3,11/16/2016,BBB
1454,OSB,3,11/18/2015,BB
1455,EBAY,1,7/21/2015,A
1456,EBAY,1,10/17/2013,A
1457,EBAY,1,4/27/2015,A
1458,BAH,4,6/20/2016,BB
1459,BAH,4,6/15/2012,BB
1460,MPLX,2,9/14/2016,BBB
1461,MPLX,3,12/28/2015,BBB
1462,MPLX,4,2/9/2015,BBB
1463,EPR,3,8/19/2015,BBB
1464,EPR,3,11/4/2016,BBB
1465,EPR,3,6/4/2013,BB
1466,EPR,3,10/7/2013,BB
1467,EPR,3,7/8/2014,BBB
1468,EPR,3,8/15/2011,BB
1469,OII,3,11/14/2014,BBB
1470,OII,3,10/14/2016,BBB
1471,OII,3,10/8/2015,BBB
1472,QEP,3,12/9/2013,BB
1473,QEP,3,2/9/2016,BB
1474,QEP,3,9/1/2011,BB
1475,QEP,3,10/20/2014,BB
1476,QEP,3,7/15/2016,BB
1477,QEP,3,7/30/2012,BB
1478,CSGS,3,2/4/2015,BBB
1479,CSGS,3,12/20/2016,BBB
1480,CSGS,3,11/20/2015,BBB
1481,FL,3,9/25/2015,BB
1482,FL,3,9/21/2016,BB
1483,FL,3,10/11/2011,BB
1484,FL,3,8/13/2013,BB
1485,FL,3,10/17/2012,BB
1486,FL,3,10/29/2014,BB
1487,OAS,4,3/11/2016,CCC
1488,OAS,1,9/24/2014,BB
1489,OAS,4,2/27/2014,B
1490,OAS,4,6/15/2012,CCC
1491,SAIC,3,4/22/2016,BB
1492,SAIC,3,4/8/2015,BB
1493,SAIC,4,8/3/2016,BB
1494,AIN,1,6/2/2015,BBB
1495,AIN,1,9/2/2015,BBB
1496,CLGX,3,7/20/2016,B
1497,CLGX,3,5/6/2011,B
1498,CLGX,3,8/31/2011,B
1499,CLGX,3,3/25/2016,B
1500,CLGX,3,3/16/2015,B
1501,CLGX,3,5/21/2013,B
1502,CLGX,3,7/1/2013,B
1503,MHK,3,8/10/2016,BBB
1504,MHK,3,6/2/2015,BBB
1505,MHK,3,8/27/2015,BBB
1506,BKD,1,5/22/2015,CCC
1507,BKD,1,9/10/2015,CCC
1508,ZBRA,3,9/26/2016,B
1509,ZBRA,4,9/17/2014,B
1510,ZBRA,3,9/3/2015,B
1511,CP,3,3/12/2014,BBB
1512,CVGI,3,4/8/2011,B
1513,CVGI,3,2/26/2015,B
1514,CVGI,3,1/31/2013,B
1515,CVGI,3,12/12/2013,B
1516,CVGI,3,2/12/2016,B
1517,EPC,3,6/20/2014,BBB
1518,EPC,4,2/23/2016,BB
1519,EPC,3,8/18/2014,BBB
1520,EPC,4,6/15/2012,BBB
1521,CF,3,8/6/2015,BBB
1522,CF,3,11/8/2016,BBB
1523,DAL,2,9/14/2015,BBB
1524,DAL,2,6/15/2012,BB
1525,NGD,3,11/25/2014,BB
1526,NGD,4,6/15/2012,B
1527,NGD,3,11/8/2012,BB
1528,NGD,3,3/28/2014,BB
1529,NGD,3,9/4/2015,BB
1530,NGD,3,11/10/2016,B
1531,INTU,3,2/3/2016,BBB
1532,INTU,1,2/26/2015,A
1533,INTU,4,6/15/2012,BBB
1534,TRN,3,5/29/2015,BB
1535,TRN,2,11/25/2013,BBB
1536,TRN,3,4/27/2016,BBB
1537,TRN,3,5/29/2013,BB
1538,BW,3,9/23/2016,BBB
1539,BW,3,9/22/2014,BBB
1540,BW,3,9/23/2015,BBB
1541,CHE,1,5/20/2015,A
1542,CHE,1,5/19/2014,A
1543,CHE,1,10/28/2015,A
1544,NCR,3,4/3/2015,BB
1545,NCR,3,8/14/2013,BB
1546,NCR,4,11/12/2015,B
1547,NCR,4,9/7/2012,BB
1548,NCR,3,12/14/2016,BB
1549,IGT,1,8/1/2014,BBB
1550,IGT,1,11/25/2015,BB
1551,NUAN,3,11/30/2015,BB
1552,NUAN,3,2/19/2013,BB
1553,NUAN,3,12/8/2016,BB
1554,NUAN,3,3/4/2015,BB
1555,NUAN,3,2/27/2014,BB
1556,NRG,3,9/11/2012,BB
1557,TFX,3,5/16/2014,BB
1558,TFX,3,12/2/2016,BB
1559,TFX,3,4/1/2016,BB
1560,TFX,4,6/15/2012,B
1561,TFX,3,10/1/2014,BB
1562,AES,2,6/15/2012,BB
1563,TEX,1,5/8/2015,BB
1564,TEX,1,11/12/2013,BB
1565,TEX,1,10/23/2015,BB
1566,TEX,4,6/15/2012,CCC
1567,TEX,4,5/28/2013,B
1568,AMCX,4,6/15/2012,BB
1569,AMCX,3,11/15/2013,BB
1570,AMCX,4,12/10/2012,BB
1571,NRP,3,6/1/2016,CCC
1572,NRP,3,10/8/2014,B
1573,NRP,3,9/9/2013,B
1574,BA,4,6/15/2012,A
1575,MAN,1,7/23/2014,A
1576,MAN,3,4/15/2014,BBB
1577,MAN,1,10/26/2015,A
1578,MAN,4,6/15/2012,BBB
1579,MAN,3,4/16/2013,BBB
1580,MAN,3,8/15/2016,BBB
1581,GLDD,3,10/23/2015,B
1582,GLDD,4,11/19/2014,CCC
1583,GLDD,3,8/7/2012,B
1584,GLDD,3,8/11/2011,B
1585,GLDD,4,8/26/2013,CCC
1586,KEYS,3,9/27/2016,BBB
1587,KEYS,3,9/24/2015,BBB
1588,KEYS,3,9/12/2014,BBB
1589,NFLX,3,10/24/2016,B
1590,NFLX,3,2/25/2015,B
1591,NFLX,3,6/9/2014,BB
1592,NFLX,3,2/25/2016,B
1593,NFLX,3,1/29/2013,BB
1594,TGI,3,12/5/2013,BB
1595,R,3,8/10/2012,BBB
1596,R,3,6/26/2012,BBB
1597,WNC,3,7/15/2015,BB
1598,WNC,3,3/5/2015,BB
1599,CEVA,4,4/4/2014,B
1600,CEVA,4,12/7/2012,CCC
1601,CEVA,4,6/15/2012,CCC
1602,OSK,4,2/6/2014,B
1603,OSK,4,6/15/2012,B
1604,H,4,2/29/2016,BBB
1605,H,3,9/7/2016,BBB
1606,H,3,9/26/2014,BBB
1607,WRK,3,7/6/2015,BBB
1608,RYI,4,5/11/2016,CCC
1609,INTC,2,11/23/2015,A
1610,INTC,1,7/26/2013,AA
1611,INTC,1,4/16/2015,A
1612,ENIA,4,10/13/2016,BBB
1613,ENIA,4,12/23/2015,BBB
1614,SAH,3,6/30/2015,BB
1615,SAH,3,9/23/2016,B
1616,SAH,3,6/24/2016,BB
1617,SAH,3,5/6/2013,BB
1618,SAH,3,6/25/2012,B
1619,BEP,3,5/19/2016,BB
1620,BEP,3,9/22/2016,BB
1621,ADSW,3,10/20/2016,B
1622,ZTS,3,1/30/2015,BBB
1623,ZTS,3,12/23/2016,BBB
1624,ZTS,3,1/22/2016,BBB
1625,ZTS,3,1/31/2014,BBB
1626,PSXP,3,10/11/2016,BBB
1627,PSXP,3,2/18/2015,BBB
1628,PSXP,3,10/19/2015,BBB
1629,LRCX,4,3/5/2015,BBB
1630,LRCX,4,5/23/2016,BBB
1631,LRCX,3,12/15/2011,BB
1632,LRCX,3,10/27/2016,BBB
1633,STM,4,3/15/2013,BBB
1634,STM,2,7/8/2013,BBB
1635,STM,4,2/24/2016,BB
1636,STM,3,7/3/2014,BBB
1637,STM,3,12/2/2016,BBB
1638,STM,2,6/15/2012,BBB
1639,CMCO,4,6/15/2012,B
1640,CAH,3,3/20/2013,A
1641,CAH,3,9/3/2015,A
1642,CAH,3,6/16/2015,A
1643,SSP,3,10/31/2014,BB
1644,PGR,4,6/15/2012,A
1645,PGR,4,1/21/2015,A
1646,PGR,4,8/22/2016,A
1647,PGR,4,4/22/2014,A
1648,UPS,3,8/28/2012,AA
1649,UPS,3,2/17/2012,AA
1650,GME,3,9/22/2014,BBB
1651,GME,3,3/2/2016,BB
1652,BLDR,3,7/22/2016,B
1653,BLDR,3,7/13/2015,B
1654,CKH,4,3/14/2016,CCC
1655,CKH,1,4/9/2014,BB
1656,CKH,1,11/3/2014,BB
1657,CKH,4,6/15/2012,BB
1658,ACM,3,10/20/2014,BB
1659,ACM,3,10/16/2015,BB
1660,ACM,3,10/20/2016,BB
1661,GHC,4,8/10/2012,BBB
1662,GHC,4,6/26/2014,BBB
1663,GHC,4,6/15/2012,A
1664,GHC,4,6/24/2015,BB
1665,FLEX,2,6/15/2012,BBB
1666,FLEX,4,6/9/2016,BBB
1667,FLEX,4,6/3/2015,BB
1668,FLEX,3,2/12/2013,BB
1669,FLEX,3,12/1/2016,BBB
1670,FLEX,3,9/27/2013,BB
1671,HBI,1,12/11/2013,BB
1672,HBI,3,5/17/2016,BB
1673,HBI,3,8/31/2016,BB
1674,USM,1,7/15/2013,BBB
1675,USM,2,1/23/2015,BB
1676,USM,1,11/19/2015,BB
1677,USM,4,6/15/2012,BBB
1678,USM,3,10/6/2016,BB
1679,ACIW,3,11/26/2013,BB
1680,RPM,2,10/19/2012,BBB
1681,RPM,1,4/16/2015,BBB
1682,RPM,1,1/17/2014,BBB
1683,RPM,1,8/20/2015,BBB
1684,RPM,2,6/15/2012,BBB
1685,AMAG,3,10/12/2015,B
1686,AMAG,3,10/10/2016,BB
1687,TPC,4,9/14/2012,B
1688,TPC,3,11/20/2014,BB
1689,TPC,3,6/10/2016,BB
1690,TPC,3,11/3/2016,B
1691,TPC,3,9/5/2013,BB
1692,TPC,3,11/19/2010,BB
1693,TPC,3,11/11/2011,BB
1694,ACN,3,9/22/2016,A
1695,ACN,3,9/11/2015,A
1696,ACN,4,6/15/2012,A
1697,ACN,3,9/30/2014,A
1698,ACN,3,7/24/2012,A
1699,ACN,3,8/2/2013,A
1700,HRC,3,7/21/2015,BB
1701,HRC,3,11/1/2016,BB
1702,HRC,3,6/17/2015,BBB
1703,ERJ,4,6/15/2012,BBB
1704,ERJ,3,4/19/2016,BBB
1705,DCP,1,9/23/2014,BBB
1706,DCP,1,11/13/2015,BB
1707,TPX,3,9/20/2016,BB
1708,TPX,3,2/26/2016,BB
1709,CRK,3,5/20/2016,B
1710,CRK,3,9/20/2016,CCC
1711,CRK,3,4/30/2015,B
1712,POST,3,5/13/2015,B
1713,POST,3,12/14/2016,B
1714,POST,3,8/10/2015,B
1715,POST,3,5/20/2014,B
1716,ASNA,3,6/26/2015,BB
1717,ASNA,3,6/3/2016,BB
1718,CCOI,3,2/20/2015,B
1719,CCOI,3,1/28/2016,B
1720,CCOI,3,11/28/2016,B
1721,CCOI,3,2/29/2012,B
1722,CCOI,3,4/1/2014,B
1723,CCOI,3,2/16/2011,B
1724,CCOI,3,2/20/2013,B
1725,Y,4,1/27/2016,BBB
1726,Y,4,6/15/2012,BBB
1727,Y,4,9/2/2014,BBB
1728,FTI,3,4/26/2016,BBB
1729,EGO,4,3/31/2016,B
1730,EGO,3,9/21/2016,BB
1731,EGO,3,9/9/2014,BB
1732,EGO,3,8/16/2013,BB
1733,IRM,4,12/18/2014,B
1734,IRM,4,6/15/2012,B
1735,HLT,1,11/20/2014,BB
1736,HLT,1,11/11/2015,BB
1737,AXTA,4,4/9/2015,B
1738,BBBY,3,1/12/2016,BBB
1739,BBBY,4,7/14/2014,BBB
1740,BBBY,3,7/25/2016,BBB
1741,UIS,1,2/14/2014,BB
1742,UIS,1,9/4/2015,BB
1743,UIS,1,10/27/2014,BB
1744,UIS,4,8/16/2012,B
1745,UIS,4,6/15/2012,BB
1746,LEU,1,9/25/2013,B
1747,MTX,3,6/5/2015,BB
1748,MTX,3,6/10/2014,BB
1749,MTX,4,7/21/2015,BB
1750,LPI,3,1/27/2015,B
1751,LPI,3,1/22/2016,B
1752,LPI,3,4/24/2012,B
1753,LPI,3,1/28/2013,B
1754,LPI,3,11/7/2016,B
1755,LPI,3,1/30/2014,B
1756,AR,3,3/6/2015,BB
1757,AR,3,3/10/2016,BB
1758,AR,3,9/27/2016,BB
1759,MPC,4,9/3/2014,BBB
1760,MPC,4,12/7/2015,BBB
1761,MPC,3,7/1/2011,BBB
1762,GFF,3,3/7/2014,BB
1763,GFF,3,2/29/2012,BB
1764,GFF,3,4/10/2015,BB
1765,GFF,3,2/24/2016,BB
1766,GFF,3,3/24/2011,BB
1767,GFF,3,2/27/2013,BB
1768,PKG,4,6/15/2012,BBB
1769,PKG,4,9/2/2014,BBB
1770,PKG,4,10/15/2013,BBB
1771,L,4,6/15/2012,A
1772,SLGN,1,11/11/2013,BB
1773,SLGN,1,7/24/2014,BB
1774,SLGN,4,6/15/2012,BB
1775,SLGN,1,10/23/2015,BB
1776,HUM,4,12/5/2012,BBB
1777,HUM,4,6/15/2012,BBB
1778,HUM,4,9/16/2014,BBB
1779,DLX,1,4/28/2015,BBB
1780,DLX,1,5/12/2014,BBB
1781,DLX,4,6/15/2012,BB
1782,DLX,1,10/15/2015,BBB
1783,DLX,4,11/9/2012,BB
1784,LII,4,6/15/2012,BBB
1785,LII,1,7/21/2015,A
1786,LII,1,4/22/2015,A
1787,LII,4,10/25/2016,BBB
1788,NOK,3,8/2/2011,BBB
1789,NOK,3,6/9/2011,BBB
1790,NOK,3,5/15/2014,BB
1791,NOK,2,7/20/2012,BB
1792,ITT,4,12/4/2014,BBB
1793,ITT,2,5/16/2016,BBB
1794,MERC,4,11/12/2014,B
1795,MERC,3,10/20/2016,BB
1796,MERC,3,11/26/2015,B
1797,COST,4,6/15/2012,A
1798,COST,1,10/9/2014,AA
1799,COST,1,4/14/2014,AA
1800,COST,4,11/28/2012,A
1801,COST,1,10/5/2015,AA
1802,WM,3,11/26/2013,BBB
1803,RDN,4,2/27/2013,CCC
1804,RDN,4,6/15/2012,CCC
1805,CAG,3,7/1/2015,BBB
1806,CFX,4,6/5/2015,BB
1807,CFX,3,12/1/2016,BB
1808,CFX,3,3/25/2016,BB
1809,CFX,4,10/21/2013,BB
1810,CFX,4,2/27/2013,BB
1811,VIV,4,9/11/2012,BBB
1812,ENS,3,8/25/2015,BB
1813,ENS,4,6/15/2012,B
1814,ENS,3,7/14/2016,BB
1815,ENS,4,4/6/2015,BB
1816,ENS,4,8/16/2013,BB
1817,PDCE,4,7/1/2015,B
1818,PDCE,4,9/9/2016,B
1819,BYD,1,12/12/2013,CCC
1820,BYD,3,8/5/2016,B
1821,BYD,3,6/1/2016,B
1822,BYD,2,6/15/2012,CCC
1823,CPAC,3,2/24/2015,BB
1824,MBI,4,6/15/2012,B
1825,MBI,4,11/19/2012,CCC
1826,MBI,4,5/21/2014,BB
1827,BP,2,6/15/2012,A
1828,VIAV,1,6/7/2013,BB
1829,VIAV,1,10/3/2013,BB
1830,GCP,3,1/12/2016,BB
1831,SMTC,4,6/15/2012,BB
1832,INFO,3,7/26/2016,BB
1833,INFO,4,6/28/2016,BB
1834,MDCA,3,3/17/2016,B
1835,MDCA,3,11/23/2016,B
1836,CLH,3,11/27/2012,BB
1837,SGU,1,12/22/2015,B
1838,SGU,1,9/3/2014,B
1839,SGU,1,9/4/2013,B
1840,PEG,4,11/2/2016,BBB
1841,PEG,2,6/15/2012,BBB
1842,HCHC,4,11/6/2014,CCC
1843,HCHC,3,10/24/2016,B
1844,HCHC,3,12/15/2015,B
1845,CE,4,6/15/2012,BB
1846,DISH,3,8/2/2016,B
1847,APH,4,9/9/2014,BBB
1848,APH,4,6/15/2012,BBB
1849,APH,4,1/23/2014,BBB
1850,EAT,3,9/13/2016,BB
1851,NEU,3,1/15/2016,BBB
1852,NEU,4,12/13/2012,BBB
1853,NEU,3,1/13/2014,BBB
1854,NEU,3,1/8/2015,BBB
1855,GPI,3,12/3/2015,BB
1856,GPI,3,10/21/2016,BB
1857,GPI,3,5/12/2014,BB
1858,GPI,3,11/26/2014,BB
1859,SGMS,3,1/31/2013,BB
1860,SGMS,4,11/25/2014,CCC
1861,SGMS,4,6/15/2012,B
1862,SGMS,3,11/12/2013,B
1863,SALM,3,8/21/2013,B
1864,SALM,3,8/15/2016,B
1865,SALM,3,8/5/2014,B
1866,SALM,3,3/4/2013,B
1867,SALM,3,2/8/2016,B
1868,XIN,3,8/24/2016,B
1869,XIN,3,11/17/2014,B
1870,XIN,3,4/17/2013,B
1871,XIN,3,6/16/2014,B
1872,AMD,3,10/12/2012,BB
1873,MTG,4,6/15/2012,CCC
1874,CRL,3,3/31/2016,BBB
1875,CRL,3,4/24/2015,BBB
1876,LVS,4,12/22/2015,BB
1877,SEM,3,11/19/2014,B
1878,SEM,4,2/12/2013,B
1879,SEM,3,11/16/2015,B
1880,SEM,3,11/17/2016,B
1881,SEM,3,10/16/2013,B
1882,LSCC,4,9/29/2015,B
1883,LSCC,3,11/7/2016,B
1884,EQIX,3,7/25/2016,BBB
1885,CNC,4,1/26/2016,BB
1886,CNC,4,4/24/2014,BB
1887,CNC,4,6/15/2012,BB
1888,CNC,4,11/2/2012,BB
1889,CNC,4,10/26/2016,BB
1890,ALGT,3,9/14/2016,BB
1891,ALGT,3,6/24/2016,BB
1892,ALGT,3,6/16/2014,BB
1893,ALGT,3,6/25/2015,BB
1894,TTC,4,6/15/2012,BBB
1895,TECD,3,9/22/2016,BBB
1896,TECD,4,9/14/2012,BBB
1897,STLD,3,9/4/2014,BB
1898,GOOG,4,8/2/2016,AA
1899,GOOG,4,2/12/2016,AA
1900,V,4,12/9/2015,A
1901,COTY,4,10/3/2016,BB
1902,GPOR,3,10/6/2016,B
1903,UHS,1,4/29/2015,BBB
1904,UHS,1,5/14/2014,BBB
1905,UHS,1,11/18/2015,BBB
1906,FTV,3,9/6/2016,BBB
1907,GOGO,3,5/18/2016,CCC
1908,WAB,3,10/31/2016,BBB
1909,WAB,4,6/15/2012,BB
1910,WAB,4,6/5/2013,BBB
1911,WAB,4,8/5/2013,BBB
1912,XYL,4,10/4/2016,BBB
1913,XYL,4,3/11/2016,BBB
1914,SJM,4,3/10/2015,BBB
1915,SJM,4,6/15/2012,A
1916,RFP,3,9/4/2013,BB
1917,RFP,3,5/29/2015,BB
1918,RFP,3,5/26/2016,BB
1919,RFP,3,9/8/2016,B
1920,RFP,3,4/24/2013,BB
1921,ALV,3,10/24/2016,A
1922,CATM,3,7/19/2016,BBB
1923,CATM,3,7/14/2014,BBB
1924,CATM,3,7/31/2015,BBB
1925,MTSC,4,6/14/2016,B
1926,OEC,4,8/11/2014,B
1927,HII,3,2/17/2016,BBB
1928,HII,3,11/17/2014,BB
1929,HII,3,12/16/2016,BBB
1930,TRS,4,6/15/2012,B
1931,EW,4,9/24/2013,BBB
1932,BGG,1,5/16/2014,BB
1933,BGG,1,1/23/2015,BB
1934,BGG,1,8/25/2015,BB
1935,EXP,4,7/25/2016,BB
1936,XRAY,4,6/15/2012,BBB
1937,BTI,3,10/24/2016,A
1938,ALKS,3,9/7/2012,BB
1939,ALKS,3,8/27/2014,BB
1940,ALKS,3,3/9/2016,BB
1941,SMG,4,10/15/2015,B
1942,SMG,4,6/15/2012,B
1943,SMG,4,12/12/2016,B
1944,UGP,4,2/25/2016,BB
1945,UGP,4,6/15/2012,BBB
1946,UGP,4,5/24/2013,BBB
1947,TRMB,4,11/19/2014,BBB
1948,AT,4,8/7/2013,B
1949,AT,4,6/15/2012,B
1950,RLI,4,9/25/2013,BBB
1951,HNGR,1,9/11/2014,BB
1952,HNGR,1,12/11/2013,BB
1953,MMLP,3,12/18/2014,B
1954,EA,3,2/17/2016,BBB
1955,EA,3,8/18/2016,BBB
1956,MGA,4,11/17/2015,BBB
1957,AWI,3,2/3/2016,BB
1958,ABG,3,6/7/2016,BB
1959,ABG,3,11/19/2014,B
1960,NX,4,9/14/2015,B
1961,CSIQ,2,9/22/2016,BB
1962,CSIQ,4,9/23/2015,BB
1963,SABR,4,4/13/2016,BB
1964,MA,4,11/23/2015,A
1965,HXL,4,6/15/2012,B
1966,HXL,3,4/13/2016,BBB
1967,RCL,3,5/26/2016,BB
1968,RCL,4,6/15/2012,BB
1969,RCL,3,12/23/2016,BB
1970,NYT,4,6/15/2012,B
1971,HPE,4,9/30/2015,BBB
1972,ICLR,4,1/5/2016,BBB
1973,NXPI,3,10/28/2016,BB
1974,NXPI,3,12/7/2015,BB
1975,NXPI,4,11/24/2014,B
1976,GPRE,4,5/7/2014,B
1977,MX,3,2/17/2015,B
1978,MX,4,6/27/2014,B
1979,MX,4,6/15/2012,B
1980,MX,4,8/10/2016,CCC
1981,MX,4,6/24/2013,B
1982,HL,4,4/2/2013,B
1983,PED,1,12/23/2015,BBB
1984,SIG,2,8/25/2016,BB
1985,VSTO,3,2/25/2016,BB
1986,VSTO,3,8/25/2016,BB
1987,KRA,4,12/1/2015,B
1988,VRNT,4,2/15/2013,B
1989,VRNT,3,6/11/2014,BB
1990,VRNT,4,6/15/2012,B
1991,GTN,3,6/7/2016,B
1992,GTN,3,9/7/2016,B
1993,PYPL,2,9/29/2016,BBB
1994,BR,4,6/21/2016,BBB
1995,BR,4,8/14/2013,BBB
1996,BR,2,6/15/2012,BBB
1997,ETM,4,6/15/2012,CCC
1998,PRA,4,11/18/2013,BBB
1999,KODK,4,11/9/2016,B
2000,SCS,4,6/15/2012,BB
2001,SCS,4,1/14/2014,BBB
2002,ENTG,4,3/3/2016,B
2003,FISV,3,5/19/2015,BBB
2004,FISV,3,3/18/2016,BBB
2005,FANG,3,12/15/2016,BB
2006,NBL,2,3/24/2016,BBB
2007,BIO,2,6/15/2012,BBB
2008,BIO,2,11/10/2014,BBB
2009,PRAA,4,6/15/2012,BB
2010,CDNS,2,2/4/2016,BBB
2011,PTC,3,5/2/2016,BB
2012,SRCL,3,3/25/2016,A
2013,SRCL,3,10/25/2016,A
2014,VVV,3,10/4/2016,BB
2015,KOS,2,4/14/2015,B
2016,KOP,4,6/15/2012,B
2017,STX,2,6/15/2012,BBB
2018,MANT,4,6/15/2012,BB
2019,NOG,3,4/8/2016,CCC
2020,IRS,3,12/17/2010,B
2021,IT,1,2/18/2016,AA
2022,SBAC,3,8/28/2013,B
2023,XPER,3,10/24/2016,BB
2024,IMO,5,10/7/2016,AA
2025,NVR,4,9/5/2012,BBB
2026,KALU,3,4/28/2016,BB
2027,CRESY,2,11/30/2012,B
2028,CRESY,2,6/15/2012,B
2029,CRESY,2,8/1/2014,CCC
